Results from GCP instance in zome us-central1-a machine type e2-small intel Broadwell (Intel(R) Xeon(R) CPU @ 2.20GHz) 2GB RAM, ubuntu 20.04 LTS

(all core turbo frequency is 2.8GHz, which VM likely gets even if base frequency advertised to VM is 2.2GHz, see https://cloud.google.com/compute/docs/cpu-platforms#frequency_behavior)

hello!
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
360,2,15160.000000,1493.265143,854.000000,138.234616,3629.000000,656.606255,6559.000000,491.213754,8824.000000,809.484086,
360,3,17649.000000,7950.039584,838.000000,287.222638,3750.000000,1048.949169,8446.000000,1317.363195,10240.000000,3455.369761,
360,4,19454.000000,4497.847176,823.000000,188.416698,4018.000000,4430.654008,10268.000000,1048.828818,11307.000000,8451.128784,
360,5,21229.000000,1710.810955,817.000000,209.927764,3869.000000,206.402849,12131.000000,3220.259963,12579.000000,2496.452826,
360,6,23422.000000,1937.618215,828.000000,407.966453,3909.000000,631.875455,14055.000000,4302.933463,13538.000000,1470.081474,
360,7,25279.000000,1245.838883,811.000000,324.344944,4084.000000,1120.472944,15627.000000,1732.510352,14654.000000,1480.983510,
360,8,27539.000000,4264.317916,800.000000,95.245551,4028.000000,378.986876,17317.000000,1071.333504,15676.000000,1797.859245,
360,9,29376.000000,2558.227664,795.000000,81.488361,4318.000000,2651.599190,19099.000000,1419.209382,16852.000000,1115.911946,
360,10,31619.000000,1978.244688,812.000000,274.469288,4339.000000,2080.563585,20922.000000,1146.846488,18076.000000,1516.339612,
380,2,15067.000000,1237.403973,875.000000,256.536504,3553.000000,310.753681,6673.000000,1077.590492,8842.000000,1230.624403,
380,3,17449.000000,4495.071688,825.000000,81.068237,3667.000000,401.235337,8529.000000,1480.645297,10022.000000,1136.203641,
380,4,19335.000000,3725.179219,820.000000,105.576153,3784.000000,649.758107,10321.000000,870.485741,10945.000000,626.130021,
380,5,21531.000000,3340.879215,819.000000,155.303026,3897.000000,571.443150,12268.000000,2320.889395,12509.000000,1491.263323,
380,6,23635.000000,1598.356790,809.000000,123.040953,3963.000000,1299.395921,14250.000000,3031.817241,13617.000000,1707.560243,
380,7,26010.000000,3618.756918,826.000000,434.727087,4218.000000,3698.847552,16245.000000,3413.860163,14948.000000,1760.661615,
380,8,29826.000000,19153.386725,908.000000,1967.042671,6059.000000,53911.362438,18711.000000,11780.680395,17701.000000,25473.987574,
380,9,32027.000000,30155.939347,849.000000,1127.022529,4784.000000,9120.243121,21716.000000,28470.022368,18397.000000,9782.045577,
380,10,32323.000000,3037.578297,807.000000,58.968712,4261.000000,469.907564,21595.000000,2181.835508,18428.000000,1637.093325,
400,2,15205.000000,1297.946391,858.000000,55.735805,3593.000000,579.199918,6774.000000,2804.671926,8839.000000,949.678996,
400,3,17517.000000,2258.147468,876.000000,920.023636,3783.000000,1722.523791,8705.000000,1270.785506,10295.000000,2012.487073,
400,4,19826.000000,5450.879603,827.000000,288.404277,3893.000000,2294.027489,10820.000000,4809.486759,11104.000000,1415.941692,
400,5,22140.000000,3706.963559,818.000000,70.749155,3917.000000,385.749235,12672.000000,2753.314807,12718.000000,3214.501511,
400,6,24255.000000,2497.584215,837.000000,376.439744,3941.000000,589.463171,14730.000000,2293.323676,13771.000000,1697.115202,
400,7,26409.000000,2399.256838,818.000000,151.541882,4172.000000,1171.954794,16616.000000,2756.277277,15234.000000,3361.141932,
400,8,28565.000000,2307.348721,814.000000,143.991135,4130.000000,1321.618050,18431.000000,3421.204580,16056.000000,2058.857005,
400,9,30914.000000,4141.370161,812.000000,79.035555,4385.000000,1122.703151,20536.000000,3421.918119,17560.000000,4079.679509,
400,10,33335.000000,5666.735850,822.000000,140.384479,4487.000000,2683.137769,22335.000000,3371.370453,18654.000000,2822.477872,
420,2,15247.000000,874.478461,857.000000,173.089850,3566.000000,512.871882,6799.000000,666.039640,8827.000000,983.750871,
420,3,17404.000000,862.360867,810.000000,18.345544,3634.000000,306.199362,8717.000000,680.184543,10052.000000,1138.937438,
420,4,19807.000000,2499.507330,807.000000,85.731429,3783.000000,792.716565,10858.000000,2603.199133,10991.000000,947.185156,
420,5,21984.000000,1186.686474,804.000000,75.093628,3885.000000,576.140957,12700.000000,746.642110,12346.000000,967.820955,
420,6,24777.000000,5496.999044,828.000000,354.785260,3965.000000,889.230364,15068.000000,3160.469538,13826.000000,2585.158177,
420,7,26683.000000,1949.102101,810.000000,216.884179,4050.000000,424.926505,16851.000000,2325.692797,14836.000000,1560.182414,
420,8,29012.000000,1767.140994,804.000000,274.192877,4093.000000,710.921369,18785.000000,1269.320498,15953.000000,2266.625017,
420,9,31126.000000,1764.763098,789.000000,41.338275,4269.000000,504.633648,20817.000000,4202.706110,17323.000000,4456.368780,
420,10,33427.000000,2534.292469,794.000000,64.868051,4275.000000,599.875385,22933.000000,4122.896131,18386.000000,2724.626934,
440,2,16034.000000,3446.632732,906.000000,622.139701,3637.000000,975.942525,7194.000000,2936.562623,9157.000000,1867.706463,
440,3,17996.000000,2147.425039,846.000000,232.519184,3689.000000,789.422543,9143.000000,1617.327766,10501.000000,2320.975625,
440,4,20097.000000,1243.865079,842.000000,240.009312,3879.000000,2801.106458,11180.000000,1004.513943,11270.000000,1082.409618,
440,5,22529.000000,1181.175949,825.000000,91.903156,3877.000000,683.733082,13430.000000,4750.855131,12739.000000,1376.037093,
440,6,24959.000000,1622.169420,826.000000,130.104681,3947.000000,2404.844322,15202.000000,828.569429,13766.000000,1026.359483,
440,7,27221.000000,1294.514965,819.000000,76.130763,4026.000000,539.873182,17327.000000,2218.721926,15086.000000,1372.545015,
440,8,30391.000000,5237.750151,841.000000,267.054358,4144.000000,987.437542,19796.000000,4330.758379,16510.000000,2729.077615,
440,9,32580.000000,3967.431028,835.000000,274.872358,4499.000000,3973.542601,21963.000000,4977.435920,18134.000000,5548.311953,
440,10,35017.000000,5038.772070,858.000000,530.492751,4406.000000,1000.277816,24166.000000,5309.999853,19515.000000,8770.958527,
460,2,15877.000000,2315.723309,895.000000,222.731163,3579.000000,404.358251,7281.000000,3335.523187,9144.000000,1615.180983,
