Run on 11th Gen Intel(R) Core(TM) i7-11700K @ 3.60G
Ubuntu 20.04 LTS

hello! These are the shared franking evaluation results.
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
260,2,4929.000000,99.218244,294.000000,7.802307,1599.000000,27.785698,3427.000000,44.462501,2777.000000,32.877682,
260,3,5564.000000,98.654701,287.000000,7.528745,1636.000000,26.246447,4613.000000,76.687757,3158.000000,36.618206,
260,4,6189.000000,446.754980,287.000000,169.109266,1697.000000,27.311609,5799.000000,61.053665,3492.000000,49.179894,
260,5,6815.000000,206.792048,279.000000,5.070897,1729.000000,48.539087,6964.000000,501.852465,3848.000000,38.040794,
260,6,7411.000000,112.115325,277.000000,8.232375,1744.000000,24.840089,8132.000000,89.307340,4171.000000,58.536425,
260,7,8022.000000,122.918619,276.000000,4.213075,1776.000000,26.319954,9289.000000,97.189269,4508.000000,44.626763,
260,8,8626.000000,129.897895,276.000000,6.214580,1816.000000,24.812698,10484.000000,138.717454,4821.000000,46.073582,
260,9,9224.000000,192.494275,275.000000,3.752066,1848.000000,40.532691,11636.000000,105.046761,5160.000000,61.200817,
260,10,9807.000000,101.993304,280.000000,6.576397,1870.000000,25.766917,12838.000000,133.582952,5522.000000,65.480875,
280,2,4894.000000,96.355892,305.000000,9.168151,1602.000000,29.220113,3468.000000,45.301380,2784.000000,58.069415,
280,3,5573.000000,99.359222,298.000000,6.693878,1646.000000,54.224957,4696.000000,63.715759,3187.000000,36.407815,
280,4,6232.000000,99.913433,294.000000,5.522590,1690.000000,41.126549,5919.000000,50.326415,3519.000000,60.816873,
280,5,6908.000000,118.081396,291.000000,4.813523,1726.000000,37.924108,7124.000000,86.770087,3880.000000,51.637293,
280,6,7581.000000,548.588222,289.000000,4.704253,1740.000000,22.625450,8367.000000,458.140056,4200.000000,53.677453,
280,7,8196.000000,122.741823,288.000000,4.086196,1775.000000,21.390161,9552.000000,102.673994,4552.000000,44.357626,
280,8,8820.000000,136.391895,288.000000,3.710391,1809.000000,47.688426,10788.000000,114.757675,4859.000000,66.366377,
280,9,9464.000000,126.122781,288.000000,5.650575,1843.000000,21.268004,12002.000000,133.867449,5218.000000,46.462544,
280,10,10079.000000,92.535907,288.000000,5.002399,1870.000000,39.382902,13227.000000,142.608033,5576.000000,64.150682,
300,2,4966.000000,107.434790,304.000000,9.798367,1610.000000,31.931051,3530.000000,46.560402,2809.000000,34.629323,
300,3,5705.000000,112.129126,297.000000,22.541362,1647.000000,44.380097,4795.000000,36.580678,3212.000000,51.976350,
300,4,6357.000000,106.688458,291.000000,12.069300,1683.000000,23.267402,6061.000000,70.936676,3559.000000,33.471585,
300,5,7067.000000,121.517456,288.000000,5.010389,1723.000000,22.429088,7291.000000,71.767834,3931.000000,62.785842,
300,6,7729.000000,123.165332,286.000000,4.123106,1744.000000,20.840945,8544.000000,91.531983,4270.000000,54.235385,
300,7,8374.000000,110.453271,286.000000,9.090875,1770.000000,21.806283,9783.000000,97.080827,4613.000000,60.102770,
300,8,9081.000000,669.490975,286.000000,9.365415,1817.000000,43.524763,11056.000000,117.832597,4930.000000,60.580731,
300,9,9730.000000,135.825495,286.000000,5.292825,1841.000000,21.934060,12296.000000,132.129637,5302.000000,66.816315,
300,10,10370.000000,95.009752,290.000000,6.022873,1867.000000,21.371944,13540.000000,143.153938,5673.000000,62.834473,
320,2,5061.000000,96.123644,307.000000,8.947961,1598.000000,49.531021,3553.000000,26.745317,2831.000000,38.547296,
