hello! These are the shared franking evaluation results.
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
140,4,22018.000000,1208.732071,1492.000000,126.798470,16214.000000,1313.078522,26140.000000,1088.690513,27320.000000,1918.088908,
140,5,23573.000000,1838.931893,1495.000000,228.450049,16368.000000,722.331633,29308.000000,2145.910417,29028.000000,1512.311344,
140,6,24971.000000,1104.539404,1481.000000,126.369359,16573.000000,1333.196520,32480.000000,1778.448006,30634.000000,1874.590277,
140,7,26452.000000,1066.988660,1488.000000,226.349729,16728.000000,971.696696,35560.000000,1807.294003,32298.000000,1680.485423,
140,8,27911.000000,1120.326016,1466.000000,69.021866,16931.000000,1104.413136,38883.000000,1736.157653,33613.000000,1993.838560,
140,9,29407.000000,1387.571324,1471.000000,120.485858,17032.000000,697.120738,41825.000000,1854.698291,35477.000000,2249.651433,
140,10,31126.000000,1955.918197,1474.000000,147.224967,17253.000000,1017.883243,44918.000000,1886.897306,36739.000000,1591.280485,
160,2,19153.000000,1479.968965,1568.000000,680.136660,15934.000000,1562.193834,19995.000000,1685.887732,24264.000000,3029.119336,
160,3,20731.000000,1963.668869,1517.000000,256.530045,16060.000000,1262.002444,23048.000000,1053.935428,25963.000000,1772.576211,
160,4,22203.000000,1631.759812,1491.000000,284.734907,16321.000000,2399.329140,26471.000000,1847.521422,27338.000000,1454.391366,
160,5,23672.000000,1591.737730,1482.000000,184.971425,16418.000000,1730.239631,29554.000000,2147.782759,29006.000000,1800.486539,
160,6,25185.000000,1989.873542,1468.000000,173.738686,16577.000000,1956.417376,32722.000000,2710.816543,30452.000000,2525.576599,
160,7,26869.000000,2743.530826,1475.000000,226.534008,16713.000000,1950.990427,35736.000000,2702.377938,32330.000000,2980.517853,
160,8,28359.000000,2957.583607,1464.000000,174.460328,16920.000000,2230.807123,39029.000000,3051.873629,33407.000000,2499.961682,
160,9,29635.000000,2252.943509,1475.000000,231.098972,17040.000000,1984.326272,42072.000000,3384.935100,35107.000000,2663.135862,
160,10,31261.000000,2612.486651,1467.000000,189.384754,17095.000000,1543.447261,45265.000000,3371.081233,36682.000000,2866.063758,
180,2,19381.000000,1295.375158,1532.000000,55.404639,15851.000000,1215.589853,20195.000000,1293.457501,24401.000000,2737.941811,
180,3,21029.000000,1722.145297,1496.000000,221.396757,16068.000000,1694.535362,23315.000000,1317.650585,26078.000000,2348.863136,
180,4,22646.000000,1743.812937,1478.000000,156.088773,16220.000000,1320.389939,26695.000000,2049.851920,27539.000000,1696.227189,
180,5,24171.000000,1411.157838,1476.000000,246.730442,16447.000000,1546.082441,29874.000000,2127.203411,29236.000000,2074.833786,
180,6,25778.000000,1529.316735,1457.000000,101.290997,16582.000000,1523.073493,33223.000000,2362.466294,30678.000000,2012.421781,
180,7,27261.000000,950.560830,1459.000000,137.779726,16694.000000,1315.877331,36416.000000,2580.923477,32203.000000,1440.127078,
180,8,29022.000000,2281.942907,1466.000000,215.362348,16877.000000,1441.283010,39683.000000,2823.009608,33693.000000,1995.678933,
180,9,30585.000000,1916.624053,1459.000000,136.516651,17086.000000,1376.685360,42763.000000,2378.878667,35484.000000,1962.501516,
180,10,32080.000000,2138.963126,1460.000000,172.885589,17274.000000,2679.863069,45917.000000,1997.336843,36955.000000,2485.489180,
200,2,19518.000000,1271.363099,1576.000000,388.339273,15902.000000,1582.782997,20199.000000,1234.482789,24344.000000,1361.635311,
200,3,21235.000000,1915.079202,1514.000000,150.245216,16004.000000,1313.147959,23538.000000,1908.375745,26039.000000,1763.821566,
200,4,22815.000000,1571.170289,1490.000000,107.285386,16249.000000,1830.052933,26967.000000,1760.898021,27624.000000,1773.619567,
200,5,24470.000000,1682.540191,1491.000000,366.086121,16392.000000,1355.449030,30089.000000,2017.293952,29250.000000,2031.895097,
200,6,26233.000000,2114.479556,1493.000000,288.655454,16550.000000,1850.986436,33530.000000,2116.539448,30689.000000,1585.356584,
200,7,27850.000000,2363.140426,1483.000000,153.657496,16660.000000,1624.262170,36571.000000,1842.076506,32476.000000,2260.525743,
200,8,29376.000000,2414.621359,1488.000000,299.774232,16829.000000,1603.888967,40067.000000,2834.776124,33703.000000,2504.957779,
200,9,31106.000000,2221.245468,1478.000000,179.705097,16989.000000,1571.237602,43189.000000,2447.580110,35532.000000,2582.699597,
200,10,32795.000000,2299.258308,1467.000000,109.203722,17202.000000,1978.063712,46715.000000,4181.529970,36994.000000,2337.212863,
220,2,19676.000000,1961.491167,1546.000000,47.218662,15862.000000,1242.685463,20438.000000,1613.185179,24252.000000,1116.081221,
220,3,21366.000000,1113.529972,1528.000000,214.920858,16060.000000,1299.515230,23758.000000,1490.347907,26159.000000,1932.325774,
220,4,23139.000000,1857.687705,1498.000000,112.831157,16228.000000,1004.129084,27313.000000,1684.019856,27565.000000,1055.879652,
220,5,24842.000000,1890.612045,1495.000000,180.303630,16378.000000,1214.244184,30468.000000,1687.643256,29251.000000,1886.706087,
220,6,26507.000000,1490.000908,1487.000000,126.169117,16533.000000,1085.968606,33946.000000,1922.639956,30749.000000,2202.619406,
220,7,28213.000000,1972.969523,1488.000000,216.228086,16724.000000,1459.705390,37148.000000,1824.019002,32519.000000,2351.450146,
220,8,29826.000000,1366.224407,1484.000000,97.350223,16804.000000,892.264052,43975.000000,2669.680772,33670.000000,1606.244617,
220,9,31662.000000,1831.588545,1476.000000,87.718282,17025.000000,1016.543094,43745.000000,1612.254177,35696.000000,3536.373734,
220,10,33278.000000,1451.723462,1479.000000,139.857184,17205.000000,1286.048961,47335.000000,2691.990587,37104.000000,2051.422334,
240,2,19721.000000,1203.941462,1581.000000,346.342972,15908.000000,1091.455063,20556.000000,1535.219458,24443.000000,1368.188517,
240,3,21541.000000,1245.776889,1550.000000,358.838485,15950.000000,1117.275224,23936.000000,2056.356848,26218.000000,1605.264153,
240,4,23219.000000,1370.458690,1504.000000,106.361826,16189.000000,1803.229061,27362.000000,1855.461168,27764.000000,2052.420155,
240,5,25090.000000,2423.864260,1504.000000,275.037192,16375.000000,1975.739160,30690.000000,2402.313122,29303.000000,2009.578921,
240,6,26913.000000,2266.282770,1509.000000,220.886713,16487.000000,1236.572483,34211.000000,1921.181002,30887.000000,1859.797997,
240,7,28787.000000,2473.565669,1495.000000,155.694791,16706.000000,1586.920829,37663.000000,2703.016416,32530.000000,2107.121064,
240,8,30431.000000,1936.633129,1485.000000,127.840929,16971.000000,1856.823729,41103.000000,2936.786302,33975.000000,2204.626485,
240,9,32344.000000,2120.596679,1488.000000,118.642387,16986.000000,1173.387439,44737.000000,3920.476596,35903.000000,2653.690804,
240,10,34050.000000,2083.570921,1493.000000,165.874965,17200.000000,1838.981665,48055.000000,2998.992939,37398.000000,2430.259608,
260,2,19921.000000,1565.369703,1562.000000,306.560916,15889.000000,936.444006,20601.000000,1374.438991,24544.000000,1592.436284,
260,3,21805.000000,1561.695619,1510.000000,185.847510,15980.000000,995.130402,24066.000000,2141.982225,26256.000000,1911.507538,
260,4,23602.000000,1527.455788,1497.000000,134.654874,16154.000000,916.841722,27712.000000,2403.195199,27856.000000,2274.310058,
260,5,25455.000000,1695.411231,1483.000000,99.981563,16507.000000,2110.247211,31016.000000,1681.836518,29445.000000,1870.012665,
260,6,27348.000000,2220.005129,1483.000000,142.660285,16569.000000,1246.196569,34473.000000,1696.960667,30966.000000,2260.351124,
260,7,29002.000000,1332.794400,1474.000000,24.881218,16716.000000,1913.735829,37825.000000,1415.250211,32700.000000,1751.600606,
260,8,30795.000000,1288.592505,1478.000000,163.601968,16870.000000,1149.457436,41534.000000,2716.634474,33966.000000,1689.021319,
260,9,32741.000000,3102.062727,1475.000000,110.250995,17071.000000,1046.223548,44688.000000,1955.481233,35727.000000,1835.736761,
260,10,34478.000000,1607.753946,1482.000000,155.929644,17266.000000,1563.473591,48221.000000,1917.094596,37284.000000,2268.880609,
280,2,19966.000000,1780.771995,1601.000000,418.533575,15933.000000,1572.741439,20684.000000,1560.550584,24459.000000,1402.390937,
280,3,21870.000000,1836.920859,1542.000000,258.588977,16005.000000,902.439138,24119.000000,1222.815560,26255.000000,1585.964840,
280,4,23811.000000,1401.931172,1526.000000,380.822049,16275.000000,1240.226015,27869.000000,1446.269816,27862.000000,1710.586074,
280,5,25681.000000,1079.076373,1513.000000,240.316092,16452.000000,996.534557,31387.000000,2126.858769,29423.000000,1437.345835,
280,6,27538.000000,1712.737759,1499.000000,145.866398,16523.000000,865.778746,34912.000000,2404.370935,31037.000000,2277.976051,
280,7,29504.000000,1813.237235,1494.000000,138.228850,16621.000000,685.758734,38390.000000,2994.894632,32616.000000,1870.876930,
280,8,31443.000000,1608.338845,1498.000000,153.676160,16910.000000,1204.404923,41929.000000,1904.596129,34006.000000,3144.302598,
280,9,33592.000000,2999.105147,1488.000000,91.491164,17179.000000,2251.266569,45409.000000,2761.048748,35811.000000,2231.605884,
280,10,35299.000000,2283.523768,1484.000000,73.835649,17264.000000,1536.129013,48883.000000,2733.286762,37255.000000,1910.504526,
300,2,20218.000000,1381.815429,1600.000000,353.076170,15917.000000,1329.372974,20922.000000,1715.585088,24699.000000,1783.550095,
300,3,22359.000000,2156.327028,1558.000000,366.032762,16077.000000,1511.923270,24589.000000,2000.401328,26490.000000,1613.407406,
300,4,24092.000000,1637.226723,1529.000000,179.249608,16123.000000,1305.509113,28177.000000,2008.356724,27895.000000,1702.241974,
300,5,26074.000000,1746.534272,1520.000000,180.262755,16441.000000,1538.234560,31846.000000,2465.933647,29660.000000,2286.719704,
300,6,28189.000000,1933.826986,1511.000000,112.883059,16621.000000,1173.037806,35314.000000,1628.058448,31170.000000,1725.975229,
300,7,30207.000000,2141.659316,1517.000000,171.656908,16747.000000,1507.078967,38977.000000,2650.924835,32925.000000,1781.293882,
300,8,32128.000000,2077.870869,1520.000000,235.036761,16957.000000,1814.922528,42779.000000,2648.854716,34518.000000,2792.372278,
300,9,34116.000000,1754.837811,1514.000000,217.877635,17260.000000,1317.039401,46129.000000,2443.591944,36031.000000,1635.384740,
300,10,36185.000000,2224.794961,1509.000000,138.300405,17258.000000,1512.389824,49676.000000,3015.979167,37675.000000,2059.549842,
320,2,20349.000000,2167.462480,1639.000000,794.428919,15841.000000,1318.042095,21224.000000,1980.292003,24729.000000,2092.553037,
320,3,22371.000000,1415.508674,1558.000000,207.099708,16061.000000,1534.549768,25165.000000,1646.791870,26755.000000,2483.965982,
320,4,24262.000000,1220.287514,1542.000000,252.827018,16248.000000,2025.535705,29248.000000,2148.610490,28143.000000,1656.595254,
320,5,26321.000000,1697.359234,1523.000000,147.951597,16499.000000,1525.964162,33110.000000,2485.347526,29807.000000,1795.443420,
320,6,28349.000000,1536.297672,1520.000000,145.508532,16589.000000,1274.943076,37020.000000,2597.834771,31519.000000,3515.077788,
320,7,30331.000000,1432.976042,1511.000000,130.680461,16732.000000,1918.527591,40859.000000,3198.896438,32883.000000,1868.153227,
320,8,32480.000000,1990.704221,1507.000000,130.180014,16896.000000,1509.139168,43055.000000,2224.082680,34315.000000,2044.717137,
320,9,34490.000000,2308.046379,1510.000000,116.380948,17035.000000,1392.477296,48610.000000,2994.408032,36077.000000,1813.888688,
320,10,36670.000000,2541.286188,1509.000000,167.982565,17293.000000,1849.070247,52568.000000,3855.811816,37680.000000,2274.569918,
340,2,20306.000000,1451.467371,1615.000000,981.006908,15979.000000,1870.489692,21077.000000,2078.558182,24713.000000,1578.030439,
340,3,22502.000000,2297.550739,1530.000000,394.915575,16114.000000,1705.160590,24891.000000,2558.742229,26534.000000,1800.865851,
340,4,24482.000000,1536.200790,1505.000000,207.268034,16161.000000,1069.704718,28364.000000,1462.956142,28013.000000,2218.453622,
340,5,26476.000000,1342.131876,1488.000000,21.625610,16337.000000,739.982292,32206.000000,3467.082813,29833.000000,2045.745018,
340,6,28536.000000,1437.666203,1495.000000,156.935286,16545.000000,1593.984791,35894.000000,2401.501197,31138.000000,1665.578430,
340,7,30820.000000,2351.496707,1495.000000,169.460824,16840.000000,1903.609865,39370.000000,2274.024618,32849.000000,1952.655767,
340,8,32854.000000,2338.516436,1498.000000,190.141981,16902.000000,1250.286546,43296.000000,2706.337281,34227.000000,1839.042278,
340,9,34902.000000,1821.246209,1487.000000,128.561180,17121.000000,1472.400139,46611.000000,1822.595336,36038.000000,1918.712124,
340,10,36970.000000,1663.876050,1483.000000,91.742079,17249.000000,924.827915,50524.000000,2785.834983,37635.000000,2167.440879,
360,2,20644.000000,1440.195479,1594.000000,44.762886,16011.000000,1740.203576,21278.000000,1080.176919,24915.000000,1067.594195,
360,3,22823.000000,1498.396468,1569.000000,326.137388,16035.000000,1309.324146,25086.000000,1850.795592,26706.000000,1427.031398,
360,4,24950.000000,1553.907026,1550.000000,297.433505,16314.000000,2622.026826,29004.000000,2255.388659,28228.000000,1636.332188,
360,5,27184.000000,1389.332824,1532.000000,128.464388,16472.000000,1590.973100,32752.000000,1802.228140,29968.000000,1181.900642,
360,6,29238.000000,1167.838354,1532.000000,144.884771,16642.000000,1121.460044,36587.000000,2312.473251,31555.000000,2064.054935,
360,7,31546.000000,1562.846342,1532.000000,206.882256,16792.000000,1112.699394,40232.000000,2397.189710,33330.000000,1921.956811,
360,8,33722.000000,1646.689412,1527.000000,105.322077,16973.000000,780.394571,44107.000000,2621.005414,34705.000000,1769.321592,
360,9,35842.000000,1485.008533,1516.000000,91.850291,17116.000000,1088.837580,47666.000000,1859.695483,36507.000000,2113.907878,
360,10,37962.000000,1530.284973,1514.000000,72.163821,17228.000000,705.246667,51470.000000,1853.895073,37962.000000,1986.933054,
380,2,20601.000000,1420.860730,1627.000000,420.855163,15919.000000,965.639345,21299.000000,1574.432310,24901.000000,1914.342495,
380,3,22985.000000,3010.111201,1568.000000,116.054427,16049.000000,1062.165993,25048.000000,998.379313,26644.000000,1493.053313,
380,4,24997.000000,1153.255478,1553.000000,244.116673,16276.000000,1492.590354,29010.000000,1118.731378,28219.000000,1981.223053,
380,5,27223.000000,1409.175132,1543.000000,100.268884,16416.000000,1707.434208,32869.000000,1740.505613,29862.000000,1548.709621,
380,6,30089.000000,3558.922852,1578.000000,238.239113,16942.000000,2563.625404,37746.000000,5348.158719,32302.000000,4879.114734,
380,7,31752.000000,1345.788819,1533.000000,77.634052,16681.000000,965.177657,40418.000000,2112.568737,33222.000000,1624.213371,
380,8,33961.000000,1473.942891,1531.000000,70.878615,16872.000000,928.093709,44394.000000,1959.571613,34482.000000,1380.981732,
380,9,36210.000000,1847.039918,1536.000000,163.335667,17047.000000,897.063190,48156.000000,1916.910192,36407.000000,1631.916078,
380,10,38425.000000,1532.454437,1525.000000,63.325982,17183.000000,931.728870,51945.000000,2152.204882,38031.000000,3493.475667,
400,2,20672.000000,1348.530185,1671.000000,558.397287,15887.000000,1047.154433,21364.000000,1875.094202,24869.000000,1536.623294,
400,3,22946.000000,1201.136081,1573.000000,117.036353,16061.000000,1797.930390,25184.000000,1055.148425,26615.000000,1485.035334,
400,4,25226.000000,1774.741325,1571.000000,320.137369,16165.000000,926.627025,29216.000000,1725.351662,28159.000000,2028.236579,
400,5,27455.000000,1782.698850,1545.000000,205.933480,16437.000000,1877.098536,33034.000000,2008.318095,29829.000000,2036.354429,
400,6,29763.000000,1445.583080,1532.000000,67.620093,16523.000000,1289.007200,37007.000000,1954.566727,31345.000000,1576.887692,
400,7,32073.000000,1633.477124,1544.000000,207.579144,16700.000000,1241.716309,40768.000000,1866.762471,33098.000000,1656.262120,
400,8,34337.000000,2028.925621,1526.000000,146.698947,16867.000000,1516.762340,45147.000000,3447.766826,34511.000000,2635.173338,
400,9,36606.000000,1497.484877,1531.000000,134.517136,17020.000000,1000.148181,48615.000000,2596.892828,36377.000000,2046.742416,
400,10,39033.000000,3204.017585,1526.000000,172.427170,17274.000000,1574.605937,52694.000000,3308.596090,38028.000000,2475.488048,
420,2,20806.000000,2230.526261,1622.000000,454.214640,15961.000000,1535.802773,21429.000000,1312.623193,24866.000000,1669.573332,
420,3,23128.000000,1427.766330,1593.000000,625.678094,16079.000000,1179.845804,25452.000000,1549.350975,26708.000000,1141.743509,
420,4,25456.000000,1723.203272,1538.000000,175.496826,16275.000000,1493.791035,29346.000000,1485.320345,28224.000000,2192.564269,
420,5,27664.000000,1651.162943,1520.000000,148.367207,16477.000000,2018.419636,33241.000000,2316.884751,29894.000000,2245.451458,
420,6,30129.000000,2056.722353,1521.000000,138.001485,16518.000000,961.431777,37153.000000,2103.201845,31371.000000,2054.188677,
420,7,32454.000000,1842.002946,1536.000000,317.374311,16772.000000,1604.279364,41110.000000,2414.553706,33237.000000,2562.275193,
420,8,34782.000000,1649.061547,1511.000000,90.137035,16993.000000,1434.647164,45260.000000,2607.269953,34593.000000,1896.290864,
420,9,37105.000000,2781.555157,1513.000000,148.527189,17101.000000,1223.656095,48893.000000,2271.492908,36441.000000,2826.781692,
420,10,39639.000000,2315.775632,1509.000000,129.260949,17279.000000,1313.963426,52884.000000,2417.736319,37946.000000,2546.370219,
440,2,21069.000000,1467.696800,1657.000000,922.790149,15989.000000,1607.331772,21617.000000,1319.669234,25062.000000,1847.452394,
440,3,23515.000000,1724.972023,1598.000000,599.670373,16087.000000,1504.801163,25789.000000,1725.608259,27030.000000,1964.503196,
440,4,25906.000000,1634.393752,1562.000000,174.322196,16278.000000,1017.626169,29905.000000,2225.789363,28551.000000,1561.830396,
440,5,28351.000000,1708.927458,1546.000000,131.561997,16492.000000,958.669463,33846.000000,1802.221938,30250.000000,1942.011035,
440,6,30760.000000,1695.931530,1550.000000,190.698508,16637.000000,1665.331712,37890.000000,1997.598589,31758.000000,2389.236704,
440,7,33347.000000,2326.132847,1531.000000,79.548897,16849.000000,1682.417425,41643.000000,1504.417578,33436.000000,2017.228394,
440,8,35582.000000,2916.064582,1538.000000,153.141431,16839.000000,1215.973555,46026.000000,3369.115825,34765.000000,1653.946298,
440,9,38043.000000,1726.151182,1541.000000,195.215243,17101.000000,1916.478299,49696.000000,2146.960592,36647.000000,2646.224792,
440,10,40543.000000,2628.344715,1529.000000,147.672933,17401.000000,2176.317132,54010.000000,3179.553542,38095.000000,2314.528512,
460,2,21065.000000,1504.861902,1624.000000,34.839231,15873.000000,1683.197957,21686.000000,1607.050475,24960.000000,1518.677842,
460,3,23631.000000,1849.768720,1580.000000,66.121645,16145.000000,1830.754768,25896.000000,2235.275812,26916.000000,1929.661552,
460,4,26124.000000,1879.417223,1576.000000,322.509877,16191.000000,1115.641321,30034.000000,2523.873015,28384.000000,2080.940693,
460,5,28593.000000,2367.711955,1559.000000,257.678391,16426.000000,1464.405997,33982.000000,1916.168694,30145.000000,2430.474082,
460,6,30988.000000,1312.418967,1552.000000,206.766726,16630.000000,1551.046006,38152.000000,2411.049987,31554.000000,1757.036286,
460,7,33575.000000,1641.974346,1548.000000,153.404048,16710.000000,725.416567,42081.000000,1977.136333,33443.000000,3007.762571,
460,8,36107.000000,1561.314257,1543.000000,135.597194,17011.000000,1663.275109,46561.000000,2989.167881,34879.000000,2079.081289,
460,9,38624.000000,2654.622775,1536.000000,121.753230,17095.000000,2054.994745,50203.000000,2774.385380,36713.000000,2528.931281,
460,10,41071.000000,2739.303472,1545.000000,196.930709,17307.000000,1983.899867,54196.000000,3303.859374,38334.000000,3229.169697,
480,2,21099.000000,1918.322312,1683.000000,903.851997,15887.000000,1999.198363,21818.000000,2321.016040,24939.000000,1681.459271,
480,3,23526.000000,1663.712383,1578.000000,222.455548,16102.000000,2286.799827,25888.000000,2294.177333,26982.000000,2915.642331,
480,4,26164.000000,1743.038589,1554.000000,33.449888,16225.000000,1042.679425,30184.000000,2307.420470,28458.000000,1566.160624,
480,5,28813.000000,2122.538457,1547.000000,150.288589,16536.000000,1770.486806,34344.000000,2596.050047,30296.000000,2257.601431,
480,6,31414.000000,2134.927196,1563.000000,244.507098,16601.000000,1474.518456,38305.000000,1979.695378,31647.000000,2856.814529,
480,7,33877.000000,2148.897435,1557.000000,224.818847,16731.000000,1554.724187,42376.000000,2176.339845,33323.000000,1749.191491,
